,Year,Competition,Round,Rank,Name,Result
1946,2015,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,72,Sergio Verdasco Urizal,17+  70.  |  19+  71. [71.25]
1947,2015,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,73,Teun Keusters,18   68.  |  13   75. [72.15]
1948,2015,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,74,Jerome González Gutiérrez,13   77.  |  22+  69. [73.15]
1949,2015,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,75,Tamás Farkas,17+  70.  |  1   78. [74.16]
1950,2015,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,76,Javier Cano Blazquez,13+  73.  |  14   74. [74.25]
1951,2015,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,77,Jiacuo Suolang,9+  78.  |  19+  71. [74.94]
1952,2015,IFSC Climbing Worldcup (L) - Briançon (FRA),Q,78,Wesley Black,13+  73.  |  13   75. [75.25]
1953,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,1,Gautier Supper,Top  1.  |  Top  1. [1.73]
1954,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,2,Domen Skofic,41+  2.  |  Top  1. [2.45]
1955,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,3,Adam Ondra,40   4.  |  Top  1. [3.46]
1956,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,4,Romain Desgranges,39+  5.  |  Top  1. [3.87]
1957,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,5,Jakob Schubert,40+  3.  |  39+  6. [4.42]
1958,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,6,Sebastian Halenke,36+  9.  |  Top  1. [5.34]
1959,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,7,Francesco Vettorata,37   8.  |  33+  8. [9.59]
1960,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,8,Stephane Hanssens,36+  9.  |  33+  8. [10.45]
1961,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,9,Loïc Timmermans,35+  12.  |  39+  6. [10.67]
1962,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,10,Thomas Joannes,36   11.  |  33+  8. [11.25]
1963,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,11,Magnus Midtboe,35+  12.  |  33+  8. [14.19]
1964,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,12,Ramón Julian  Puigblanque,38+  6.  |  25+  35. [14.80]
1965,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,13,Mikhail Chernikov,37+  7.  |  26   29. [14.85]
1966,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,14,Jihwan Park,35   24.  |  33+  8. [16.61]
1967,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,15,Tomoaki Takata,34.5+  25.  |  33+  8. [17.46]
1968,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,16,Ruben Firnenburg,34   31.  |  33+  8. [19.77]
1969,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,16,Bernhard Röck,34   31.  |  33+  8. [19.77]
1970,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,18,Stefano Ghisolfi,35+  12.  |  26+  19. [20.28]
1971,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,18,Minoru Nakano,35+  12.  |  26+  19. [20.28]
1972,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,18,Urban Primozic,35+  12.  |  26+  19. [20.28]
1973,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,18,Hannes Puman,35+  12.  |  26+  19. [20.28]
1974,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,18,Max Rudigier,35+  12.  |  26+  19. [20.28]
1975,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,23,Kai Lightner,34+  29.  |  31+  18. [23.04]
1976,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,24,Matthias Schiestl,35+  12.  |  26   29. [23.48]
1977,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,25,Elan Jonasmcrae,34   31.  |  32+  16. [23.69]
1978,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,26,Marcello Bombardi,34.5+  25.  |  26+  19. [24.95]
1979,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,27,Sergei Bydtaev,32+  38.  |  32+  16. [25.20]
1980,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,28,Christoph Hanke,35+  12.  |  25+  35. [25.27]
1981,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,28,Martin Tekles,35+  12.  |  25+  35. [25.27]
1982,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,30,Hanwool Kim,35+  12.  |  25   39. [26.95]
1983,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,31,Charli Blein,34   31.  |  26+  19. [28.27]
1984,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,32,Lukas Köb,34+  29.  |  26   29. [30.48]
1985,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,33,Martin Bergant,35+  12.  |  18+  53. [30.60]
1986,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,34,Yiftach Kushnir,31+  40.  |  26+  19. [30.66]
1987,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,35,Sascha Lehmann,34.5+  25.  |  25+  35. [31.10]
1988,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,36,Martin Jech,30+  42.  |  26+  19. [31.42]
1989,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,37,Alfons Dornauer,31   41.  |  26   29. [35.94]
1990,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,38,Jan-Luca Posch,22+  54.  |  26+  19. [36.28]
1991,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,39,Stefan Bednar,30   43.  |  26   29. [37.23]
1992,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,40,Dimitri Vogt,29+  46.  |  26   29. [38.68]
1993,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,41,Seungwoon Cho,34.5+  25.  |  17+  59. [39.71]
1994,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,42,Or Wechsler,34   31.  |  20+  48. [40.61]
1995,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,43,Mario Lechner,34   31.  |  19+  50. [41.64]
1996,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,44,Antoine Kauffmann,30   43.  |  25   39. [42.73]
1997,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,45,Giorgio Bendazzoli,34   31.  |  18   55. [43.83]
1998,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,46,Javier Cano Blazquez,29+  46.  |  25   39. [44.40]
1999,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,46,Masafumi Toyota,29+  46.  |  25   39. [44.40]
2000,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,48,Yury Takzhanov,28+  51.  |  25   39. [46.45]
2001,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,49,Danny Valencia,22+  54.  |  25   39. [48.21]
2002,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,50,Remy Bergasse,32+  38.  |  17   61. [48.46]
2003,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,51,Fredrik Serlachius,30   43.  |  18+  53. [48.52]
2004,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,52,Georg Parma,29+  46.  |  19+  50. [49.22]
2005,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,53,Jan Zima,22+  54.  |  24+  45. [50.20]
2006,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,54,Felipe Camargo,28+  51.  |  20+  48. [50.22]
2007,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,55,Moritz Winkler,22+  54.  |  22+  46. [50.75]
2008,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,56,Tomas Binter,28+  51.  |  19+  50. [51.50]
2009,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,57,Nathan Smith,22   59.  |  22   47. [52.88]
2010,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,58,Kyle Murdoch,29   50.  |  18   55. [53.15]
2011,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,59,Remo Lehmann,22+  54.  |  17+  59. [57.72]
2012,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,60,Luke Dawson,22   59.  |  18   55. [57.98]
2013,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,61,Martin Klemsa,19+  61.  |  18   55. [58.71]
2014,2015,IFSC Climbing Worldcup (L) - Imst (AUT),Q,62,Brage Birkelund Olsen,17   62.  |  13+  62. [62.00]
2015,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,1,Romain Desgranges,Top  1.  |  Top  1. [4.42]
2016,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,1,Sebastian Halenke,Top  1.  |  Top  1. [4.42]
2017,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,1,Adam Ondra,Top  1.  |  Top  1. [4.42]
2018,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,1,Domen Skofic,Top  1.  |  Top  1. [4.42]
2019,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,5,Stefano Ghisolfi,40+  6.  |  Top  1. [6.24]
2020,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,6,Magnus Midtboe,Top  1.  |  36   14. [6.48]
2021,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,7,Gautier Supper,38+  7.  |  Top  1. [6.75]
2022,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,8,Jakob Schubert,38   8.  |  Top  1. [7.21]
2023,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,9,Francesco Vettorata,35   9.  |  Top  1. [7.65]
2024,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,10,Ramón Julian  Puigblanque,33+  10.  |  Top  1. [8.26]
2025,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,11,Sean Mccoll,32+  13.  |  Top  1. [9.37]
2026,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,12,Urban Primozic,32   15.  |  Top  1. [10.04]
2027,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,13,Max Rudigier,31   19.  |  Top  1. [11.68]
2028,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,14,Thomas Ballet,33   12.  |  35+  15. [13.64]
2029,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,15,Mario Lechner,33+  10.  |  30   22. [15.20]
2030,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,16,Mikhail Chernikov,32+  13.  |  32+  18. [15.80]
2031,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,17,Loïc Timmermans,32   15.  |  33   17. [16.23]
2032,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,18,Marcello Bombardi,31   19.  |  36+  13. [16.52]
2033,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,19,Thomas Joannes,31+  17.  |  32   20. [18.71]
2034,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,20,Christoph Hanke,31   19.  |  32+  18. [19.71]
2035,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,21,Stephane Hanssens,31+  17.  |  25   24. [20.92]
2036,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,22,Bernhard Röck,22+  29.  |  35+  15. [21.92]
2037,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,23,Lukas Köb,31   19.  |  26   23. [21.98]
2038,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,24,Hannes Puman,31   19.  |  25   24. [22.91]
2039,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,25,Tomoaki Takata,27   27.  |  31   21. [23.81]
2040,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,26,Martin Mobråten,29   26.  |  25   24. [25.50]
2041,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,27,Naoto Hakamada,30   25.  |  24+  27. [26.69]
2042,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,28,Or Wechsler,30+  24.  |  22+  33. [28.14]
2043,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,29,Elan Jonasmcrae,26+  28.  |  23   31. [29.70]
2044,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,30,Magnus Högström,22+  29.  |  24+  27. [29.72]
2045,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,31,Tomas Binter,22+  29.  |  21+  34. [34.32]
2046,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,31,Stian Christophersen,22+  29.  |  21+  34. [34.32]
2047,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,31,Yiftach Kushnir,22+  29.  |  21+  34. [34.32]
2048,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,34,Martin Jech,17   39.  |  23   31. [36.16]
2049,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,35,Jakob Heber Norum,19+  34.  |  21+  34. [36.21]
2050,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,35,Fredrik Serlachius,19+  34.  |  21+  34. [36.21]
2051,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,37,Jon Pål Hamre,17+  36.  |  21+  34. [37.50]
2052,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,38,Javier Cano Blazquez,13+  49.  |  24+  27. [37.56]
2053,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,38,Kevin Huser,13+  49.  |  24+  27. [37.56]
2054,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,40,Jan Eivind Danielsen,17   39.  |  21+  34. [39.71]
2055,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,41,Kenneth Elvegård,17+  36.  |  18+  45. [41.03]
2056,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,42,Remo Lehmann,15+  45.  |  21+  34. [41.81]
2057,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,43,Christer Raugland,17   39.  |  19+  43. [42.24]
2058,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,44,Nathan Smith,17   39.  |  19   44. [42.73]
2059,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,45,Tarjei Hamre,13   51.  |  21+  34. [44.02]
2060,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,46,Martinus Hals Skar,17+  36.  |  11+  56. [45.52]
2061,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,47,Rolf -Martin Bjørngaard,15+  45.  |  18+  45. [45.75]
2062,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,48,Jarle Kalland,15+  45.  |  17+  47. [46.74]
2063,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,49,Endre Sandø Evensen,17   39.  |  12+  53. [47.34]
2064,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,49,Einar Sulheim,17   39.  |  12+  53. [47.34]
2065,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,51,Henning Wang,14   48.  |  17   49. [48.50]
2066,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,52,Brage Birkelund Olsen,7+  55.  |  17+  47. [51.34]
2067,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,53,Magnus Krane Ovesen,11+  52.  |  16   51. [51.50]
2068,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,54,Erlend Nundal,7+  55.  |  16+  50. [52.68]
2069,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,55,Jarred Jordan,8   54.  |  14   52. [52.99]
2070,2015,IFSC Climbing Worldcup (L) - Stavanger (NOR),Q,56,Bror Morten Ranum,11   53.  |  12+  53. [53.50]
2071,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,1,Romain Desgranges,Top  1.  |  Top  1. [4.77]
2072,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,1,Sebastian Halenke,Top  1.  |  Top  1. [4.77]
2073,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,1,Adam Ondra,Top  1.  |  Top  1. [4.77]
2074,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,1,Jakob Schubert,Top  1.  |  Top  1. [4.77]
2075,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,1,Domen Skofic,Top  1.  |  Top  1. [4.77]
2076,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,1,Gautier Supper,Top  1.  |  Top  1. [4.77]
2077,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,7,Ramón Julian  Puigblanque,44+  7.  |  Top  1. [6.75]
2078,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,8,Urban Primozic,41+  8.  |  Top  1. [7.43]
2079,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,9,Stefano Ghisolfi,41   10.  |  Top  1. [8.46]
2080,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,10,Mario Lechner,40+  13.  |  Top  1. [10.36]
2081,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,10,Francesco Vettorata,40+  13.  |  Top  1. [10.36]
2082,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,12,Masahiro Higuchi,40   21.  |  Top  1. [11.96]
2083,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,13,Thomas Joannes,41   10.  |  42+  15. [13.06]
2084,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,13,Loïc Timmermans,41   10.  |  42+  15. [13.06]
2085,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,15,Max Rudigier,40+  13.  |  43+  13. [14.92]
2086,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,16,Thomas Ballet,41+  8.  |  36+  28. [15.70]
2087,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,17,Elan Jonasmcrae,40+  13.  |  41+  17. [17.23]
2088,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,18,Christoph Hanke,39   25.  |  43+  13. [18.55]
2089,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,19,Javier Cano Blazquez,40+  13.  |  39+  21. [18.83]
2090,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,20,Maël Bonzom,40+  13.  |  39   23. [19.48]
2091,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,21,Charli Blein,40   21.  |  41+  17. [19.90]
2092,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,22,Minoru Nakano,40+  13.  |  37+  25. [20.51]
2093,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,23,Mikhail Chernikov,39+  24.  |  41   20. [21.91]
2094,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,24,Marcello Bombardi,39   25.  |  39+  21. [23.41]
2095,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,25,Antoine Kauffmann,35   34.  |  41+  17. [25.10]
2096,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,26,Stephane Hanssens,40+  13.  |  33+  36. [25.37]
2097,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,27,Dimitri Vogt,38   30.  |  36+  28. [29.74]
2098,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,28,Kamil Ferenc,38+  27.  |  35+  31. [30.17]
2099,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,28,Tomoaki Takata,38+  27.  |  35+  31. [30.17]
2100,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,30,William Bosi,37+  32.  |  36+  28. [30.70]
2101,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,31,Shinichiro Nomura,33+  37.  |  37+  25. [30.72]
2102,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,32,Simon Lorenzi,40   21.  |  32   44. [31.29]
2103,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,33,Hannes Puman,38+  27.  |  33+  36. [33.05]
2104,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,34,Nicolas Collin,29+  51.  |  38   24. [35.16]
2105,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,35,James Pope,30+  44.  |  37   27. [35.24]
2106,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,36,David Barrans,37+  32.  |  33+  36. [35.60]
2107,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,36,Lukas Köb,32+  38.  |  35+  31. [35.60]
2108,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,38,Naoto Hakamada,32+  38.  |  34   35. [36.95]
2109,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,38,Kai Harada,35   34.  |  33+  36. [36.95]
2110,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,40,Sébastien Berthe,38   30.  |  30+  48. [38.26]
2111,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,41,Sascha Lehmann,30+  44.  |  35+  31. [38.67]
2112,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,42,Martin Tekles,35   34.  |  32   44. [39.47]
2113,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,43,Hugo Parmentier,32   41.  |  33+  36. [40.23]
2114,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,44,Matthias Schiestl,30+  44.  |  33+  36. [42.36]
2115,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,45,Kevin Huser,32+  38.  |  31+  46. [42.59]
2116,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,46,Bernhard Röck,31+  43.  |  33   43. [43.00]
2117,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,47,Obed Hardmeier,30   49.  |  33+  36. [43.94]
2118,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,48,Ruben Firnenburg,32   41.  |  29+  49. [45.09]
2119,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,49,Piotr Schab,30+  44.  |  31+  46. [46.25]
2120,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,50,Nathan Smith,30+  44.  |  23+  56. [50.98]
2121,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,51,Moritz Waldleben,27+  53.  |  27+  50. [53.18]
2122,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,52,Martin Jech,27+  53.  |  27   52. [53.96]
2123,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,53,Stefan Bednar,27+  53.  |  26   54. [54.99]
2124,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,54,Nigel Armino,27+  53.  |  23+  56. [56.25]
2125,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,55,Luke Dawson,26+  61.  |  27+  50. [56.40]
2126,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,56,Yiftach Kushnir,30   49.  |  20+  66. [57.37]
2127,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,57,Mark Brand,29+  51.  |  21   64. [57.63]
2128,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,58,Leo Ketil Bøe,27+  53.  |  22+  58. [57.72]
2129,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,58,Sven Lempereur,27+  53.  |  22+  58. [57.72]
2130,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,58,Jurgen Lis,27+  53.  |  22+  58. [57.72]
2131,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,61,Nicolas Vancayzeele,26+  61.  |  25+  55. [58.86]
2132,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,62,Nicolas Giraldo,26   66.  |  26+  53. [59.37]
2133,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,63,Don Van Laere,26+  61.  |  22+  58. [61.22]
2134,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,64,Martin Klemsa,26+  61.  |  22   62. [62.50]
2135,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,65,Àlex Hernández Castilla,27   60.  |  20+  66. [63.17]
2136,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,66,Noé Berger,25   68.  |  21+  63. [65.45]
2137,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,66,Joohwan Yoon,26+  61.  |  20   68. [65.45]
2138,2015,IFSC Climbing Worldcup (L) - Puurs (BEL),Q,68,Sergio Verdasco Urizal,26   66.  |  21   64. [65.49]
2139,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,1,Romain Desgranges,Top  1.  |  Top  1. [5.20]
2140,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,1,Stefano Ghisolfi,Top  1.  |  Top  1. [5.20]
2141,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,1,Ramón Julian  Puigblanque,Top  1.  |  Top  1. [5.20]
2142,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,1,Sean Mccoll,Top  1.  |  Top  1. [5.20]
2143,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,1,Adam Ondra,Top  1.  |  Top  1. [5.20]
2144,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,1,Gautier Supper,Top  1.  |  Top  1. [5.20]
2145,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,7,Sebastian Halenke,Top  1.  |  36+  9. [7.55]
2146,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,8,Jakob Schubert,42   13.  |  Top  1. [7.65]
2147,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,9,Minoru Nakano,Top  1.  |  35+  11. [8.49]
2148,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,9,Domen Skofic,Top  1.  |  35+  11. [8.49]
2149,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,11,Francesco Vettorata,37   21.  |  Top  1. [9.72]
2150,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,12,Bernhard Röck,Top  1.  |  27+  20. [11.09]
2151,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,13,Max Rudigier,Top  1.  |  19   28. [12.96]
2152,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,14,Naoki Shimatani,38+  18.  |  36+  9. [13.26]
2153,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,15,Keiichiro Korenaga,39+  15.  |  35+  11. [13.64]
2154,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,16,Loïc Timmermans,42+  12.  |  28+  17. [14.70]
2155,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,17,Elan Jonasmcrae,39+  15.  |  34+  14. [14.99]
2156,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,18,Mario Lechner,40   14.  |  28+  17. [15.87]
2157,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,19,Christoph Hanke,39   17.  |  32   16. [16.49]
2158,2015,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN)",Q,20,Shinichiro Nomura,35+  23.  |  34+  14. [18.26]
